symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TT,2.25,1.25,LONG,fiz_short_yur_long,3,15m,673,47.4,1.11,0.017,13.244,113.83,354,319,354
TT,2.25,1.25,LONG,fiz_short_yur_long,6,30m,673,45.2,1.21,0.037,15.78,142.63,369,304,369
TT,2.25,1.25,LONG,fiz_short_yur_long,12,60m,673,46.1,1.15,0.036,18.964,182.99,363,310,363
TT,2.25,1.25,LONG,fiz_short_yur_long,24,120m,673,45.3,1.25,0.062,20.457,210.89,368,305,368
TT,2.25,1.25,LONG,fiz_short_yur_long,48,240m,673,45.5,1.03,0.011,31.329,268.01,367,306,367
TT,2.25,1.25,SHORT,fiz_long_yur_short,3,15m,696,44.7,0.89,-0.015,19.416,87.56,385,311,385
TT,2.25,1.25,SHORT,fiz_long_yur_short,6,30m,696,45.5,1.07,0.01,12.306,110.04,379,317,379
TT,2.25,1.25,SHORT,fiz_long_yur_short,12,60m,696,43.7,0.84,-0.035,32.256,125.3,392,304,392
TT,2.25,1.25,SHORT,fiz_long_yur_short,24,120m,696,46.6,1.01,0.002,21.391,181.89,372,324,372
TT,2.25,1.25,SHORT,fiz_long_yur_short,48,240m,696,46.6,1.03,0.01,36.806,255.61,372,324,372
TT,2.25,1.5,LONG,fiz_short_yur_long,3,15m,528,46.2,1.07,0.01,10.459,87.43,284,244,284
TT,2.25,1.5,LONG,fiz_short_yur_long,6,30m,528,44.5,1.24,0.04,12.981,109.67,293,235,293
TT,2.25,1.5,LONG,fiz_short_yur_long,12,60m,528,45.6,1.17,0.039,12.54,142.3,287,241,287
TT,2.25,1.5,LONG,fiz_short_yur_long,24,120m,528,45.8,1.22,0.055,16.096,159.57,286,242,286
TT,2.25,1.5,LONG,fiz_short_yur_long,48,240m,528,46.2,1.06,0.022,29.099,210.92,284,244,284
TT,2.25,1.5,SHORT,fiz_long_yur_short,3,15m,544,47.1,1.06,0.007,15.639,73.79,288,256,288
TT,2.25,1.5,SHORT,fiz_long_yur_short,6,30m,544,46.7,1.2,0.026,11.465,87.97,290,254,290
TT,2.25,1.5,SHORT,fiz_long_yur_short,12,60m,544,44.7,0.8,-0.045,31.846,97.16,301,243,301
