sym,dir,entry_time,entry_price,exit_time,exit_price,pnl_rub,reason,contracts,go,stop,pattern
GL,L,2025-01-27 17:30:00+08:00,8991.4,2025-01-27 17:35:00+08:00,8992.7,1.445826011523335,fade,2,5000.0,8983.171428571428,vod
SN,L,2025-01-27 17:40:00+08:00,28317.0,2025-01-27 17:45:00+08:00,28305.0,-8.475474096832292,fade,4,5000.0,28171.285714285714,vou
YD,L,2025-01-27 17:40:00+08:00,4082.0,2025-01-27 17:45:00+08:00,4087.0,6.124448799608035,fade,1,5000.0,4063.4285714285716,vod
SF,S,2025-01-27 17:35:00+08:00,1378.6,2025-01-27 17:55:00+08:00,1374.2,15.958218482518003,fade,1,5000.0,1383.5714285714287,vod
AL,L,2025-01-27 17:55:00+08:00,5664.0,2025-01-27 18:00:00+08:00,5667.0,10.59322033898305,fade,4,5000.0,5651.285714285715,vou
AL,L,2025-01-27 18:05:00+08:00,5648.0,2025-01-27 18:10:00+08:00,5647.0,-3.5410764872521248,fade,4,5000.0,5634.142857142857,vou
AF,L,2025-01-27 17:35:00+08:00,6240.0,2025-01-27 18:15:00+08:00,6234.0,-4.807692307692308,fade,1,5000.0,6224.285714285715,sm
SR,L,2025-01-27 16:15:00+08:00,28399.0,2025-01-27 18:35:00+08:00,28359.0,-8.055213211732807,fade,1,5719.0,28198.64285714286,sm
NG,S,2025-01-27 14:10:00+08:00,3.2640000000000002,2025-01-27 18:55:00+08:00,3.257,53.61519607843227,fade,5,5000.0,3.3315000000000006,vyf
BR,S,2025-01-27 14:15:00+08:00,78.07,2025-01-27 18:55:00+08:00,76.89,45.34392212117302,fade,1,3000.0,78.64142857142858,vyf
SN,L,2025-01-27 18:05:00+08:00,28250.0,2025-01-27 18:55:00+08:00,28307.0,10.08849557522124,fade,1,5000.0,28088.928571428572,vou
GL,L,2025-01-27 18:55:00+08:00,8996.9,2025-01-27 19:05:00+08:00,8989.9,-7.780457713212329,stop,2,5000.0,8989.9,vod
NM,L,2025-01-27 18:45:00+08:00,14621.0,2025-01-27 19:10:00+08:00,14575.0,-75.14602284385472,fade,17,1405.0,14574.92857142857,vod
SV,S,2025-01-27 18:50:00+08:00,30.78,2025-01-27 19:10:00+08:00,30.82,-6.497725795971271,fade,1,5000.0,30.990714285714283,vod
YD,L,2025-01-27 18:55:00+08:00,4087.0,2025-01-27 19:10:00+08:00,4086.0,-2.446782481037436,fade,2,5000.0,4072.0,vod
AF,L,2025-01-27 19:00:00+08:00,6255.0,2025-01-27 19:10:00+08:00,6248.0,-5.595523581135092,fade,1,5000.0,6233.571428571428,sm
GL,L,2025-01-27 19:05:00+08:00,8994.5,2025-01-27 19:10:00+08:00,8996.0,0.833842903996887,fade,1,5000.0,8983.871428571429,vod
SV,S,2025-01-27 19:20:00+08:00,30.86,2025-01-27 19:25:00+08:00,30.86,-0.0,fade,1,5000.0,31.059999999999995,vod
SF,S,2025-01-27 18:55:00+08:00,1376.8,2025-01-27 19:40:00+08:00,1374.0,20.337013364322736,fade,2,5000.0,1386.6142857142856,vod
SF,S,2025-01-27 19:50:00+08:00,1413.6,2025-01-27 20:00:00+08:00,1431.3857142857141,-251.63715740965227,stop,4,5000.0,1431.3857142857141,vod
SF,S,2025-01-27 20:00:00+08:00,1433.0,2025-01-27 20:05:00+08:00,1421.4,161.89811584089196,fade,4,5000.0,1457.1285714285714,vod
AL,L,2025-01-27 20:00:00+08:00,5680.0,2025-01-27 20:05:00+08:00,5680.0,0.0,fade,3,5000.0,5670.857142857143,vou
RN,L,2025-01-27 20:05:00+08:00,53590.0,2025-01-27 20:10:00+08:00,53506.0,-23.511849225601793,fade,3,5000.0,53314.642857142855,vou
YD,L,2025-01-27 20:05:00+08:00,4085.0,2025-01-27 20:10:00+08:00,4086.0,3.671970624235006,fade,3,5000.0,4073.9285714285716,vod
AL,L,2025-01-27 20:15:00+08:00,5677.0,2025-01-27 20:20:00+08:00,5676.0,-2.642240620045799,fade,3,5000.0,5667.571428571428,vou
YD,L,2025-01-27 20:20:00+08:00,4073.0,2025-01-27 20:25:00+08:00,4076.0,14.731156395777068,fade,4,5000.0,4059.4285714285716,vod
SF,S,2025-01-27 20:20:00+08:00,1437.8,2025-01-27 20:25:00+08:00,1437.8,-0.0,fade,2,5000.0,1470.1999999999998,vod
SR,L,2025-01-27 18:55:00+08:00,28331.0,2025-01-27 20:35:00+08:00,28335.0,3.2298189262645156,fade,4,5719.0,28203.5,sm
SN,L,2025-01-27 20:20:00+08:00,28242.0,2025-01-27 20:35:00+08:00,28160.0,-43.552156362863826,fade,3,5000.0,28063.428571428572,vou
SV,S,2025-01-27 20:30:00+08:00,30.83,2025-01-27 20:35:00+08:00,30.85,-3.2435939020439712,fade,1,5000.0,30.969285714285714,vod
SF,S,2025-01-27 20:30:00+08:00,1440.0,2025-01-27 20:40:00+08:00,1438.2,6.249999999999842,fade,1,5000.0,1472.057142857143,vod
BR,S,2025-01-27 19:10:00+08:00,77.06,2025-01-28 05:55:00+08:00,77.41,-40.877238515441846,fade,3,3000.0,77.46357142857144,vyf
NG,S,2025-01-27 19:10:00+08:00,3.263,2025-01-28 05:55:00+08:00,3.257,9.193993257737946,fade,1,5000.0,3.304428571428571,vyf
AL,L,2025-01-28 07:00:00+08:00,5690.0,2025-01-28 07:05:00+08:00,5707.0,89.63093145869946,fade,6,5000.0,5668.285714285715,vou
SN,L,2025-01-28 07:05:00+08:00,28474.0,2025-01-28 07:15:00+08:00,28309.0,-57.94760132050291,fade,2,5000.0,27959.0,vou
SV,S,2025-01-28 07:05:00+08:00,30.72,2025-01-28 07:25:00+08:00,30.74,-6.510416666666528,fade,2,5000.0,30.880714285714284,vod
Si,L,2025-01-28 07:10:00+08:00,102704.0,2025-01-28 07:25:00+08:00,102840.0,1.3241937996572675,fade,1,1000.0,102467.42857142857,vyf
RN,L,2025-01-28 07:15:00+08:00,53122.0,2025-01-28 07:25:00+08:00,53362.0,22.58951093708821,fade,1,5000.0,52648.07142857143,vou
SF,S,2025-01-28 07:00:00+08:00,1443.6,2025-01-28 07:30:00+08:00,1430.8,310.3352729287881,fade,7,5000.0,1487.5285714285712,vod
GL,L,2025-01-28 07:05:00+08:00,9031.9,2025-01-28 07:30:00+08:00,9074.6,47.27687419037049,fade,2,5000.0,9012.528571428571,vod
RN,L,2025-01-28 07:30:00+08:00,53155.0,2025-01-28 07:35:00+08:00,53170.0,2.821935847991722,fade,2,5000.0,52501.78571428572,vou
YD,L,2025-01-28 07:15:00+08:00,4080.0,2025-01-28 07:40:00+08:00,4111.0,37.990196078431374,fade,1,5000.0,4042.1428571428573,vod
RN,L,2025-01-28 07:40:00+08:00,53387.0,2025-01-28 07:45:00+08:00,53450.0,11.800625620469402,fade,2,5000.0,52641.28571428572,vou
SV,S,2025-01-28 07:50:00+08:00,30.67,2025-01-28 07:55:00+08:00,30.66,6.52103032279202,fade,4,5000.0,30.83428571428572,vod
NM,L,2025-01-28 07:00:00+08:00,14563.0,2025-01-28 08:00:00+08:00,14616.0,127.83252077181899,fade,25,1405.0,14500.857142857143,vod
NM,L,2025-01-28 08:05:00+08:00,14675.0,2025-01-28 08:10:00+08:00,14663.0,-17.233390119250423,fade,15,1405.0,14540.0,vod
NM,L,2025-01-28 08:15:00+08:00,14678.0,2025-01-28 08:20:00+08:00,14667.0,-11.582300040877502,fade,11,1405.0,14543.857142857143,vod
NG,S,2025-01-28 08:30:00+08:00,3.224,2025-01-28 08:35:00+08:00,3.227,-9.305210918113119,fade,2,5000.0,3.2468571428571433,vyf
HY,L,2025-01-28 08:10:00+08:00,5491.0,2025-01-28 08:55:00+08:00,5474.0,-37.15170278637771,fade,4,3000.0,5456.714285714285,vou
YD,L,2025-01-28 09:05:00+08:00,4063.0,2025-01-28 09:10:00+08:00,4065.0,2.461235540241201,fade,1,5000.0,4021.5714285714284,vod
RN,L,2025-01-28 09:10:00+08:00,53220.0,2025-01-28 10:15:00+08:00,53315.0,8.92521608417888,fade,1,5000.0,52726.42857142857,vou
AL,L,2025-01-28 09:00:00+08:00,5616.0,2025-01-28 10:20:00+08:00,5659.0,267.9843304843305,fade,7,5000.0,5588.285714285715,vou
AF,L,2025-01-28 09:00:00+08:00,6089.0,2025-01-28 10:20:00+08:00,6128.0,224.17474133683692,fade,7,5000.0,6053.571428571428,sm
SR,L,2025-01-28 09:05:00+08:00,28280.0,2025-01-28 10:30:00+08:00,28468.0,38.01881188118812,fade,1,5719.0,28059.285714285714,sm
GL,L,2025-01-28 10:20:00+08:00,8961.6,2025-01-28 10:35:00+08:00,8962.2,0.6695232994112253,fade,2,5000.0,8948.257142857143,vod
SF,S,2025-01-28 10:50:00+08:00,1402.0,2025-01-28 10:55:00+08:00,1408.2,-44.22253922967222,fade,2,5000.0,1416.1,vod
HY,L,2025-01-28 09:05:00+08:00,5454.0,2025-01-28 11:25:00+08:00,5535.0,44.554455445544555,fade,1,3000.0,5408.285714285715,vou
RN,L,2025-01-28 11:15:00+08:00,53923.0,2025-01-28 11:25:00+08:00,54015.0,34.12273056024331,fade,4,5000.0,53443.0,vou
YD,L,2025-01-28 11:20:00+08:00,4122.0,2025-01-28 11:25:00+08:00,4115.0,-16.98204754973314,fade,2,5000.0,4076.6428571428573,vod
AF,L,2025-01-28 11:15:00+08:00,6171.0,2025-01-28 11:35:00+08:00,6218.0,38.08134824177605,fade,1,5000.0,6136.0,sm
SV,S,2025-01-28 11:35:00+08:00,30.82,2025-01-28 11:40:00+08:00,30.86,-19.467878001297443,fade,3,5000.0,30.98428571428572,vod
SN,L,2025-01-28 10:45:00+08:00,28511.0,2025-01-28 11:45:00+08:00,28855.0,60.32759285889657,fade,1,5000.0,28229.928571428572,vou
RN,L,2025-01-28 11:40:00+08:00,54369.0,2025-01-28 11:45:00+08:00,54499.0,47.82136879471758,fade,4,5000.0,53791.857142857145,vou
AF,L,2025-01-28 11:45:00+08:00,6228.0,2025-01-28 11:50:00+08:00,6225.0,-4.8169556840077075,fade,2,5000.0,6190.142857142857,sm
AL,L,2025-01-28 12:00:00+08:00,5703.0,2025-01-28 12:05:00+08:00,5697.0,-26.301946344029457,fade,5,5000.0,5680.285714285715,vou
SN,L,2025-01-28 12:00:00+08:00,28850.0,2025-01-28 12:05:00+08:00,28726.0,-42.98093587521664,fade,2,5000.0,28458.571428571428,vou
GL,L,2025-01-28 12:20:00+08:00,8947.7,2025-01-28 12:25:00+08:00,8950.5,4.693943695026553,fade,3,5000.0,8934.814285714287,vod
GL,L,2025-01-28 12:40:00+08:00,8949.9,2025-01-28 12:45:00+08:00,8946.8,-1.73186292584295,fade,1,5000.0,8933.785714285714,vod
SR,L,2025-01-28 10:35:00+08:00,28457.0,2025-01-28 13:00:00+08:00,28715.0,51.850230171838206,fade,1,5719.0,28205.571428571428,sm
GL,L,2025-01-28 12:55:00+08:00,8941.1,2025-01-28 13:00:00+08:00,8950.1,5.032937781704711,fade,1,5000.0,8922.9,vod
AF,L,2025-01-28 12:00:00+08:00,6280.0,2025-01-28 13:05:00+08:00,6270.0,-39.80891719745223,fade,5,5000.0,6234.0,sm
NM,L,2025-01-28 13:00:00+08:00,14800.0,2025-01-28 13:05:00+08:00,14749.0,-19.366216216216216,fade,4,1405.0,14695.857142857143,vod
AL,L,2025-01-28 12:55:00+08:00,5723.0,2025-01-28 13:10:00+08:00,5722.0,-0.8736676568233444,fade,1,5000.0,5694.714285714285,vou
SV,S,2025-01-28 13:00:00+08:00,30.87,2025-01-28 13:20:00+08:00,30.91,-6.478781988985932,fade,1,5000.0,31.045,vod
NM,L,2025-01-28 13:20:00+08:00,14764.0,2025-01-28 13:25:00+08:00,14775.0,7.3276212408561365,fade,7,1405.0,14657.92857142857,vod
NM,L,2025-01-28 13:35:00+08:00,14840.0,2025-01-28 13:40:00+08:00,14820.0,-28.402964959568735,fade,15,1405.0,14716.357142857143,vod
AL,L,2025-01-28 13:40:00+08:00,5741.0,2025-01-28 13:45:00+08:00,5744.0,10.451140916216687,fade,4,5000.0,5717.857142857143,vou
SV,S,2025-01-28 13:40:00+08:00,30.84,2025-01-28 13:45:00+08:00,30.83,1.6212710765242482,fade,1,5000.0,31.115000000000002,vod
SF,S,2025-01-28 13:50:00+08:00,1430.0,2025-01-28 13:55:00+08:00,1427.2,19.580419580419264,fade,2,5000.0,1437.4571428571428,vod
NG,S,2025-01-28 10:15:00+08:00,3.223,2025-01-28 14:05:00+08:00,3.16,97.73502947564337,fade,1,5000.0,3.236928571428572,vyf
AF,L,2025-01-28 13:30:00+08:00,6274.0,2025-01-28 14:10:00+08:00,6268.0,-4.781638508128785,fade,1,5000.0,6243.142857142857,sm
RN,L,2025-01-28 14:05:00+08:00,54430.0,2025-01-28 14:10:00+08:00,54486.0,15.432665809296342,fade,3,5000.0,53878.57142857143,vou
NM,L,2025-01-28 14:05:00+08:00,14782.0,2025-01-28 14:10:00+08:00,14818.0,23.952103910161007,fade,7,1405.0,14684.285714285714,vod
GL,L,2025-01-28 14:05:00+08:00,8952.3,2025-01-28 14:10:00+08:00,8954.8,1.3962892217642393,fade,1,5000.0,8940.142857142857,vod
SV,S,2025-01-28 14:05:00+08:00,30.82,2025-01-28 14:10:00+08:00,30.81,1.622323166775075,fade,1,5000.0,31.12357142857143,vod
SF,S,2025-01-28 14:05:00+08:00,1423.6,2025-01-28 14:10:00+08:00,1420.6,10.536667603259344,fade,1,5000.0,1431.2285714285713,vod
BR,S,2025-01-28 09:00:00+08:00,77.56,2025-01-28 14:20:00+08:00,78.08500000000001,-121.84115523465834,stop,6,3000.0,78.08500000000001,vyf
GL,L,2025-01-28 14:15:00+08:00,8958.2,2025-01-28 14:20:00+08:00,8951.7,-14.511843897211492,fade,4,5000.0,8946.7,vod
SF,S,2025-01-28 14:15:00+08:00,1406.0,2025-01-28 14:20:00+08:00,1415.4,-133.71266002845078,fade,4,5000.0,1416.4571428571428,vod
SF,S,2025-01-28 14:25:00+08:00,1410.0,2025-01-28 14:30:00+08:00,1414.4,-15.602836879432948,fade,1,5000.0,1421.5714285714287,vod
AL,L,2025-01-28 14:45:00+08:00,5669.0,2025-01-28 14:50:00+08:00,5682.0,34.39760098782854,fade,3,5000.0,5646.714285714285,vou
YD,L,2025-01-28 14:55:00+08:00,4147.0,2025-01-28 15:05:00+08:00,4147.0,0.0,fade,3,5000.0,4109.5,vod
GL,L,2025-01-28 15:00:00+08:00,8957.4,2025-01-28 15:05:00+08:00,8950.8,-3.6841047625429053,fade,1,5000.0,8939.814285714285,vod
SF,S,2025-01-28 14:45:00+08:00,1410.0,2025-01-28 15:10:00+08:00,1413.0,-53.191489361702125,fade,5,5000.0,1423.2428571428572,vod
YD,L,2025-01-28 15:10:00+08:00,4153.0,2025-01-28 15:15:00+08:00,4157.0,14.447387430772935,fade,3,5000.0,4110.5,vod
AL,L,2025-01-28 15:15:00+08:00,5720.0,2025-01-28 15:20:00+08:00,5718.0,-6.993006993006993,fade,4,5000.0,5690.142857142857,vou
HY,L,2025-01-28 15:10:00+08:00,5564.0,2025-01-28 15:25:00+08:00,5646.0,176.8511861969806,fade,4,3000.0,5521.5,vou
AL,L,2025-01-28 15:25:00+08:00,5737.0,2025-01-28 15:30:00+08:00,5706.714285714285,-26.395079558754293,stop,1,5000.0,5706.714285714285,vou
SV,S,2025-01-28 15:20:00+08:00,31.09,2025-01-28 15:35:00+08:00,31.13,-19.29880990672201,fade,3,5000.0,31.46857142857143,vod
AL,L,2025-01-28 15:30:00+08:00,5721.0,2025-01-28 15:35:00+08:00,5685.571428571428,-61.92723549828974,stop,2,5000.0,5685.571428571428,vou
SR,L,2025-01-28 13:05:00+08:00,28702.0,2025-01-28 15:40:00+08:00,28693.0,-3.5865793324507003,fade,2,5719.0,28475.928571428572,sm
SF,S,2025-01-28 15:15:00+08:00,1412.6,2025-01-28 15:40:00+08:00,1412.8,-2.831657935722009,fade,4,5000.0,1425.3714285714286,vod
SN,L,2025-01-28 15:10:00+08:00,28786.0,2025-01-28 15:45:00+08:00,28903.0,20.322378934204128,fade,1,5000.0,28522.785714285714,vou
AF,L,2025-01-28 15:45:00+08:00,6316.0,2025-01-28 16:30:00+08:00,6299.857142857143,-25.558671853794937,stop,2,5000.0,6299.857142857143,sm
SN,L,2025-01-28 16:25:00+08:00,28899.0,2025-01-28 16:30:00+08:00,28890.0,-6.2285892245406425,fade,4,5000.0,28277.214285714286,vou
RN,L,2025-01-28 16:40:00+08:00,54760.0,2025-01-28 16:45:00+08:00,54737.0,-6.300219138056976,fade,3,5000.0,54365.357142857145,vou
SF,S,2025-01-28 16:35:00+08:00,1418.0,2025-01-28 17:00:00+08:00,1427.0,-31.734837799717912,fade,1,5000.0,1430.4285714285716,vod
YD,L,2025-01-28 16:55:00+08:00,4145.0,2025-01-28 17:00:00+08:00,4155.0,36.1881785283474,fade,3,5000.0,4100.714285714285,vod
NM,L,2025-01-28 17:00:00+08:00,15000.0,2025-01-28 17:10:00+08:00,15020.0,14.986666666666666,fade,8,1405.0,14936.785714285714,vod
AF,L,2025-01-28 16:55:00+08:00,6308.0,2025-01-28 17:15:00+08:00,6318.0,7.926442612555485,fade,1,5000.0,6296.714285714285,sm
SV,S,2025-01-28 17:25:00+08:00,31.18,2025-01-28 17:30:00+08:00,31.16,6.414368184733667,fade,2,5000.0,31.408571428571424,vod
AF,L,2025-01-28 17:40:00+08:00,6320.0,2025-01-28 18:05:00+08:00,6325.0,3.9556962025316453,fade,1,5000.0,6310.285714285715,sm
RN,L,2025-01-28 18:10:00+08:00,55132.0,2025-01-28 18:20:00+08:00,55115.0,-3.0835086701008487,fade,2,5000.0,54762.357142857145,vou
YD,L,2025-01-28 18:15:00+08:00,4170.0,2025-01-28 18:20:00+08:00,4168.0,-2.3980815347721824,fade,1,5000.0,4146.428571428572,vod
SF,S,2025-01-28 18:15:00+08:00,1434.0,2025-01-28 18:25:00+08:00,1433.2,11.157601115759476,fade,4,5000.0,1442.8714285714286,vod
HY,L,2025-01-28 18:25:00+08:00,5636.0,2025-01-28 18:30:00+08:00,5634.0,-5.322924059616749,fade,5,3000.0,5599.214285714285,vou
SV,S,2025-01-28 18:30:00+08:00,31.2,2025-01-28 18:35:00+08:00,31.19,3.2051282051275676,fade,2,5000.0,31.385714285714286,vod
RN,L,2025-01-28 18:40:00+08:00,55249.0,2025-01-28 18:45:00+08:00,55164.0,-15.384893844232474,fade,2,5000.0,54843.28571428572,vou
NG,S,2025-01-28 14:10:00+08:00,3.16,2025-01-28 19:05:00+08:00,3.183,-36.392405063290646,fade,1,5000.0,3.220357142857143,vyf
AF,L,2025-01-28 18:20:00+08:00,6325.0,2025-01-28 19:10:00+08:00,6370.0,35.573122529644266,fade,1,5000.0,6317.857142857143,sm
AL,L,2025-01-28 19:05:00+08:00,5733.0,2025-01-28 19:10:00+08:00,5740.0,24.42002442002442,fade,4,5000.0,5721.571428571428,vou
SV,S,2025-01-28 19:05:00+08:00,31.18,2025-01-28 19:10:00+08:00,31.17,3.207184092366264,fade,2,5000.0,31.340714285714284,vod
GL,L,2025-01-28 19:05:00+08:00,8985.4,2025-01-28 19:10:00+08:00,8985.3,-0.055645825450377176,fade,1,5000.0,8981.32857142857,vod
YD,L,2025-01-28 19:05:00+08:00,4185.0,2025-01-28 19:25:00+08:00,4181.0,-19.115890083632017,fade,4,5000.0,4157.5,vod
SR,L,2025-01-28 16:05:00+08:00,28671.0,2025-01-28 19:35:00+08:00,28695.0,19.14910536779324,fade,4,5719.0,28463.85714285714,sm
GL,L,2025-01-28 19:40:00+08:00,8988.5,2025-01-28 19:45:00+08:00,8986.4,-3.504477944040213,fade,3,5000.0,8985.514285714286,vod
RN,L,2025-01-28 19:45:00+08:00,55256.0,2025-01-28 19:50:00+08:00,55208.0,-13.030259157376573,fade,3,5000.0,54934.21428571428,vou
GL,L,2025-01-28 19:50:00+08:00,8990.1,2025-01-28 19:55:00+08:00,8989.4,-1.557268550963232,fade,4,5000.0,8986.814285714285,vod
SV,S,2025-01-28 20:05:00+08:00,31.19,2025-01-28 20:15:00+08:00,31.18,9.618467457519937,fade,6,5000.0,31.311428571428568,vod
SF,S,2025-01-28 20:05:00+08:00,1431.0,2025-01-28 20:15:00+08:00,1424.0,122.29210342417889,fade,5,5000.0,1436.8714285714286,vod
HY,L,2025-01-28 20:10:00+08:00,5650.0,2025-01-28 20:15:00+08:00,5651.0,1.5929203539823011,fade,3,3000.0,5620.714285714285,vou
GL,L,2025-01-28 20:35:00+08:00,8993.8,2025-01-28 20:40:00+08:00,8988.72857142857,-16.916415435397777,stop,6,5000.0,8988.72857142857,vod
SN,L,2025-01-28 20:35:00+08:00,28999.0,2025-01-28 20:45:00+08:00,28980.0,-16.379875168109244,fade,5,5000.0,28841.85714285714,vou
BR,S,2025-01-28 14:20:00+08:00,77.98,2025-01-29 05:55:00+08:00,77.28,53.85996409335749,fade,2,3000.0,78.67285714285715,vyf
NG,S,2025-01-28 19:10:00+08:00,3.179,2025-01-29 05:55:00+08:00,3.127,163.57345077068274,fade,2,5000.0,3.220785714285714,vyf
HY,L,2025-01-28 20:45:00+08:00,5671.0,2025-01-29 06:00:00+08:00,5690.0,100.51137365543995,fade,10,3000.0,5634.571428571428,vou
AL,L,2025-01-29 07:05:00+08:00,5775.0,2025-01-29 07:20:00+08:00,5788.0,11.255411255411255,fade,1,5000.0,5753.571428571428,vou
Si,L,2025-01-29 07:10:00+08:00,102311.0,2025-01-29 07:20:00+08:00,102227.0,-0.8210260871265064,fade,1,1000.0,101981.42857142857,vyf
GL,L,2025-01-29 07:00:00+08:00,8963.2,2025-01-29 07:25:00+08:00,8986.2,89.81167440199928,fade,7,5000.0,8943.457142857143,vod
SV,S,2025-01-29 07:00:00+08:00,31.07,2025-01-29 07:25:00+08:00,31.02,40.23173479240482,fade,5,5000.0,31.230714285714285,vod
RN,L,2025-01-29 07:25:00+08:00,55183.0,2025-01-29 07:30:00+08:00,55178.0,-1.3591142199590456,fade,3,5000.0,54586.57142857143,vou
YD,L,2025-01-29 07:00:00+08:00,4189.0,2025-01-29 07:35:00+08:00,4202.0,108.6178085461924,fade,7,5000.0,4159.0,vod
SN,L,2025-01-29 07:30:00+08:00,28879.0,2025-01-29 07:35:00+08:00,28858.0,-3.635859967450396,fade,1,5000.0,28582.571428571428,vou
YD,L,2025-01-29 07:45:00+08:00,4208.0,2025-01-29 07:50:00+08:00,4209.0,7.129277566539924,fade,6,5000.0,4165.857142857143,vod
NM,L,2025-01-29 07:05:00+08:00,14913.0,2025-01-29 07:55:00+08:00,14895.0,-1.695835847917924,fade,1,1405.0,14827.92857142857,vod
AL,L,2025-01-29 07:55:00+08:00,5787.0,2025-01-29 08:05:00+08:00,5802.0,25.92016588906169,fade,2,5000.0,5757.428571428572,vou
YD,L,2025-01-29 08:10:00+08:00,4211.0,2025-01-29 08:15:00+08:00,4224.0,92.61458085965329,fade,6,5000.0,4168.5,vod
NM,L,2025-01-29 08:15:00+08:00,14979.0,2025-01-29 08:20:00+08:00,15010.0,69.78569997997195,fade,24,1405.0,14860.5,vod
YD,L,2025-01-29 08:20:00+08:00,4232.0,2025-01-29 08:25:00+08:00,4238.0,14.177693761814746,fade,2,5000.0,4188.785714285715,vod
SV,S,2025-01-29 08:35:00+08:00,31.24,2025-01-29 08:40:00+08:00,31.22,9.603072983354469,fade,3,5000.0,31.439999999999998,vod
BR,S,2025-01-29 08:35:00+08:00,77.59,2025-01-29 08:40:00+08:00,77.54,3.866477638870769,fade,2,3000.0,78.08285714285715,vyf
NM,L,2025-01-29 08:30:00+08:00,14982.0,2025-01-29 08:45:00+08:00,14990.0,18.005606728073687,fade,24,1405.0,14872.285714285714,vod
SF,S,2025-01-29 07:20:00+08:00,1429.8,2025-01-29 08:50:00+08:00,1417.4,43.362708071058414,fade,1,5000.0,1449.0,vod
NG,S,2025-01-29 08:45:00+08:00,3.143,2025-01-29 08:50:00+08:00,3.133,31.816735602926464,fade,2,5000.0,3.1694285714285715,vyf
AF,L,2025-01-29 09:00:00+08:00,6264.0,2025-01-29 09:05:00+08:00,6237.0,-107.75862068965517,stop,5,5000.0,6237.0,sm
AL,L,2025-01-29 09:05:00+08:00,5775.0,2025-01-29 09:20:00+08:00,5755.142857142857,-17.192331478045986,stop,1,5000.0,5755.142857142857,vou
NM,L,2025-01-29 09:40:00+08:00,15062.0,2025-01-29 09:45:00+08:00,15053.0,-0.839529942902669,fade,1,1405.0,14974.57142857143,vod
AL,L,2025-01-29 09:20:00+08:00,5754.0,2025-01-29 10:15:00+08:00,5766.0,10.427528675703858,fade,1,5000.0,5733.285714285715,vou
SR,L,2025-01-29 09:00:00+08:00,28720.0,2025-01-29 10:20:00+08:00,28972.0,200.72256267409472,fade,4,5719.0,28502.5,sm
AF,L,2025-01-29 09:05:00+08:00,6229.0,2025-01-29 10:25:00+08:00,6291.0,99.53443570396533,fade,2,5000.0,6197.857142857143,sm
RN,L,2025-01-29 09:05:00+08:00,55357.0,2025-01-29 10:25:00+08:00,55413.0,5.058077569232436,fade,1,5000.0,54806.642857142855,vou
GL,L,2025-01-29 10:30:00+08:00,8964.7,2025-01-29 10:40:00+08:00,8961.3,-1.8963267036272575,fade,1,5000.0,8947.557142857144,vod
SN,L,2025-01-29 10:50:00+08:00,28784.0,2025-01-29 10:55:00+08:00,28798.0,4.863813229571985,fade,2,5000.0,28521.85714285714,vou
AF,L,2025-01-29 10:35:00+08:00,6277.0,2025-01-29 11:10:00+08:00,6244.142857142857,-26.172648444434536,stop,1,5000.0,6244.142857142857,sm
GL,L,2025-01-29 11:05:00+08:00,8982.4,2025-01-29 11:10:00+08:00,8981.9,-0.5566441040256502,fade,2,5000.0,8966.457142857142,vod
RN,L,2025-01-29 11:10:00+08:00,55183.0,2025-01-29 11:15:00+08:00,55261.0,7.067393943787036,fade,1,5000.0,54780.142857142855,vou
SN,L,2025-01-29 11:05:00+08:00,28743.0,2025-01-29 11:20:00+08:00,28741.0,-0.34791079567198974,fade,1,5000.0,28469.428571428572,vou
YD,L,2025-01-29 11:15:00+08:00,4246.0,2025-01-29 11:20:00+08:00,4253.0,8.243052284503062,fade,1,5000.0,4204.928571428572,vod
HY,L,2025-01-29 09:00:00+08:00,5710.0,2025-01-29 11:25:00+08:00,5804.0,444.48336252189137,fade,9,3000.0,5664.642857142857,vou
SV,S,2025-01-29 11:10:00+08:00,31.23,2025-01-29 11:25:00+08:00,31.25,-3.20204931155933,fade,1,5000.0,31.362142857142857,vod
AL,L,2025-01-29 11:20:00+08:00,5730.0,2025-01-29 11:25:00+08:00,5737.0,12.216404886561955,fade,2,5000.0,5713.142857142857,vou
AF,L,2025-01-29 11:10:00+08:00,6241.0,2025-01-29 11:35:00+08:00,6247.0,4.806921967633392,fade,1,5000.0,6214.142857142857,sm
GL,L,2025-01-29 11:30:00+08:00,8984.3,2025-01-29 11:35:00+08:00,8989.0,5.231348018210353,fade,2,5000.0,8967.099999999999,vod
SV,S,2025-01-29 11:45:00+08:00,31.27,2025-01-29 11:50:00+08:00,31.25,3.1979533098816075,fade,1,5000.0,31.423571428571428,vod
RN,L,2025-01-29 11:50:00+08:00,55085.0,2025-01-29 11:55:00+08:00,55099.0,1.2707633657075428,fade,1,5000.0,54656.07142857143,vou
AL,L,2025-01-29 11:55:00+08:00,5715.0,2025-01-29 12:00:00+08:00,5712.0,-5.2493438320209975,fade,2,5000.0,5698.0,vou
YD,L,2025-01-29 12:00:00+08:00,4224.0,2025-01-29 12:05:00+08:00,4232.0,18.93939393939394,fade,2,5000.0,4172.214285714285,vod
AL,L,2025-01-29 12:10:00+08:00,5686.0,2025-01-29 12:15:00+08:00,5691.0,17.58705592683785,fade,4,5000.0,5667.857142857143,vou
